hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,ADR,Revenue,market_segment,distribution_channel,to_name,company,lead_time,reservation_status_date,Reservation Status
4,Michamvi Property,26/01/14,2014,Jan,Shoulder Season,BE,18,9,94.03,846.26,Corporate,Website,Sunset Ltd,Company C,47,29/12/13,No Show
7,Mwezi Property,26/01/14,2014,Jan,Shoulder Season,DE,22,10,87.29,872.86,Leisure,Group,TO Africa,Company B,23,14/01/14,Canceled
3,Nur Property,26/01/14,2014,Jan,Shoulder Season,AT,17,7,94.88,664.13,Group,TA/TO,Sunset Ltd,Company B,60,05/01/14,No Show
1,Kasha Property,27/01/14,2014,Jan,Shoulder Season,RO,6,3,279.49,838.48,Group,Website,ZanziTours,,78,09/01/14,Canceled
2,Casa Property,27/01/14,2014,Jan,Shoulder Season,NL,14,7,84.32,590.22,Corporate,TA/TO,TO Africa,,51,18/01/14,Confirmed
6,Fun Property,27/01/14,2014,Jan,Shoulder Season,RO,20,9,83.34,750.02,Corporate,Group,TO Africa,,142,16/01/14,Confirmed
5,Loop Property,27/01/14,2014,Jan,Shoulder Season,LU,17,8,81.3,650.41,Corporate,TA/TO,Sunset Ltd,,140,22/01/14,No Show
4,Michamvi Property,27/01/14,2014,Jan,Shoulder Season,CH,18,10,89.69,896.89,Business,Website,Sunset Ltd,,47,15/01/14,No Show
7,Mwezi Property,27/01/14,2014,Jan,Shoulder Season,BR,22,11,92.61,1018.75,Leisure,TA/TO,ZanziTours,,80,11/01/14,No Show
3,Nur Property,27/01/14,2014,Jan,Shoulder Season,SI,17,9,92.2,829.8,Business,Direct,Sunset Ltd,Company C,134,08/01/14,No Show
1,Kasha Property,28/01/14,2014,Jan,Shoulder Season,DK,6,3,256.97,770.9,Business,Corporate,ZanziTours,,108,18/01/14,No Show
2,Casa Property,28/01/14,2014,Jan,Shoulder Season,IE,14,7,85.26,596.81,Leisure,TA/TO,ZanziTours,Company B,45,09/01/14,Confirmed
6,Fun Property,28/01/14,2014,Jan,Shoulder Season,AE,20,12,80,960.05,Business,TA/TO,TO Africa,,16,18/01/14,Canceled
5,Loop Property,28/01/14,2014,Jan,Shoulder Season,BR,17,7,90.94,636.58,Corporate,Group,ZanziTours,Company A,83,25/01/14,Confirmed
4,Michamvi Property,28/01/14,2014,Jan,Shoulder Season,CN,18,11,87.92,967.09,Leisure,TA/TO,TO Africa,Company A,30,07/01/14,Canceled
7,Mwezi Property,28/01/14,2014,Jan,Shoulder Season,BE,22,12,93.48,1121.77,Group,OTA,Sunset Ltd,Company A,25,07/01/14,Confirmed
3,Nur Property,28/01/14,2014,Jan,Shoulder Season,SG,17,10,85.99,859.91,Corporate,TA/TO,Oceanic Travels,Company B,45,09/01/14,No Show
1,Kasha Property,29/01/14,2014,Jan,Shoulder Season,DK,6,3,267.48,802.43,Leisure,Direct,TO Africa,,60,16/01/14,No Show
2,Casa Property,29/01/14,2014,Jan,Shoulder Season,SI,14,6,86.41,518.45,Leisure,OTA,TO Africa,Company A,79,20/01/14,Confirmed
6,Fun Property,29/01/14,2014,Jan,Shoulder Season,PL,20,12,82.06,984.72,Business,Corporate,Oceanic Travels,Company B,26,07/01/14,No Show
5,Loop Property,29/01/14,2014,Jan,Shoulder Season,IE,17,9,81.73,735.55,Business,TA/TO,TO Africa,Company B,172,15/01/14,Confirmed
4,Michamvi Property,29/01/14,2014,Jan,Shoulder Season,DK,18,8,82.3,658.43,Leisure,TA/TO,Oceanic Travels,Company C,147,21/01/14,Confirmed
7,Mwezi Property,29/01/14,2014,Jan,Shoulder Season,SI,22,11,89.62,985.85,Corporate,OTA,TO Africa,,147,17/01/14,No Show
3,Nur Property,29/01/14,2014,Jan,Shoulder Season,LV,17,10,84.53,845.33,Leisure,Corporate,Oceanic Travels,Company C,172,03/01/14,No Show
1,Kasha Property,30/01/14,2014,Jan,Shoulder Season,UK,6,3,256.8,770.39,Business,Website,Sunset Ltd,,3,03/01/14,No Show
2,Casa Property,30/01/14,2014,Jan,Shoulder Season,US,14,7,87.84,614.85,Group,TA/TO,Sunset Ltd,,94,03/01/14,Confirmed
6,Fun Property,30/01/14,2014,Jan,Shoulder Season,SI,20,9,87.94,791.5,Group,TA/TO,TO Africa,Company C,86,28/01/14,No Show
5,Loop Property,30/01/14,2014,Jan,Shoulder Season,LU,17,10,92.98,929.82,Leisure,Group,ZanziTours,Company A,116,16/01/14,No Show
4,Michamvi Property,30/01/14,2014,Jan,Shoulder Season,CH,18,8,87.33,698.62,Business,Group,TO Africa,Company A,9,15/01/14,Confirmed
7,Mwezi Property,30/01/14,2014,Jan,Shoulder Season,LU,22,10,94,940.01,Leisure,OTA,ZanziTours,Company B,17,04/01/14,Canceled
3,Nur Property,30/01/14,2014,Jan,Shoulder Season,IN,17,10,82.59,825.88,Group,Direct,Oceanic Travels,Company C,171,08/01/14,Confirmed
1,Kasha Property,31/01/14,2014,Jan,Shoulder Season,CN,6,3,241.6,724.79,Corporate,TA/TO,Oceanic Travels,Company B,52,15/01/14,No Show
2,Casa Property,31/01/14,2014,Jan,Shoulder Season,HU,14,7,82.65,578.57,Corporate,OTA,Sunset Ltd,Company B,88,26/01/14,No Show
6,Fun Property,31/01/14,2014,Jan,Shoulder Season,RO,20,10,80.95,809.48,Business,TA/TO,Oceanic Travels,Company A,132,18/01/14,No Show
5,Loop Property,31/01/14,2014,Jan,Shoulder Season,LU,17,9,80.28,722.48,Group,Direct,ZanziTours,,134,18/01/14,Confirmed
4,Michamvi Property,31/01/14,2014,Jan,Shoulder Season,UK,18,10,89.21,892.1,Corporate,Website,Sunset Ltd,,168,25/01/14,Canceled
7,Mwezi Property,31/01/14,2014,Jan,Shoulder Season,US,22,13,80.61,1047.91,Leisure,Corporate,ZanziTours,Company C,144,06/01/14,Canceled
3,Nur Property,31/01/14,2014,Jan,Shoulder Season,IE,17,8,85.43,683.42,Group,OTA,Sunset Ltd,,6,19/01/14,Confirmed
1,Kasha Property,01/02/14,2014,Feb,Peak Season,LV,6,4,316.59,1266.38,Business,TA/TO,Oceanic Travels,Company B,112,13/01/14,No Show
2,Casa Property,01/02/14,2014,Feb,Peak Season,HU,14,10,111.19,1111.94,Leisure,OTA,Sunset Ltd,Company B,26,20/01/14,Confirmed
6,Fun Property,01/02/14,2014,Feb,Peak Season,NL,20,15,116.64,1749.53,Business,OTA,Oceanic Travels,Company C,59,26/01/14,Canceled
5,Loop Property,01/02/14,2014,Feb,Peak Season,AE,17,11,110.16,1211.72,Leisure,OTA,Oceanic Travels,Company C,11,22/01/14,Canceled
4,Michamvi Property,01/02/14,2014,Feb,Peak Season,CN,18,13,114.74,1491.61,Group,TA/TO,TO Africa,Company C,44,10/01/14,Canceled
7,Mwezi Property,01/02/14,2014,Feb,Peak Season,IE,22,16,110.32,1765.13,Business,OTA,Oceanic Travels,Company C,90,18/01/14,Canceled
3,Nur Property,01/02/14,2014,Feb,Peak Season,CH,17,12,115.14,1381.72,Leisure,TA/TO,ZanziTours,Company C,65,19/01/14,Canceled
1,Kasha Property,02/02/14,2014,Feb,Peak Season,CA,6,4,317.04,1268.14,Leisure,Corporate,ZanziTours,,146,13/01/14,Canceled
2,Casa Property,02/02/14,2014,Feb,Peak Season,UK,14,9,107.61,968.46,Business,TA/TO,Oceanic Travels,Company A,46,19/01/14,No Show
6,Fun Property,02/02/14,2014,Feb,Peak Season,UK,20,14,107.87,1510.2,Group,OTA,Oceanic Travels,Company C,29,27/01/14,No Show
5,Loop Property,02/02/14,2014,Feb,Peak Season,LT,17,13,118.3,1537.91,Business,Group,Sunset Ltd,Company A,147,22/01/14,Canceled
4,Michamvi Property,02/02/14,2014,Feb,Peak Season,CH,18,13,110.29,1433.76,Leisure,Corporate,ZanziTours,Company B,74,03/01/14,No Show
7,Mwezi Property,02/02/14,2014,Feb,Peak Season,IE,22,15,108.87,1633.09,Leisure,Group,TO Africa,Company B,15,29/01/14,Canceled
3,Nur Property,02/02/14,2014,Feb,Peak Season,SI,17,12,118.92,1427.07,Leisure,Website,Sunset Ltd,Company C,102,10/01/14,Canceled
1,Kasha Property,03/02/14,2014,Feb,Peak Season,SI,6,4,313.13,1252.5,Group,Group,Oceanic Travels,Company B,36,22/01/14,No Show
2,Casa Property,03/02/14,2014,Feb,Peak Season,UK,14,11,105.45,1160,Group,OTA,Oceanic Travels,,32,28/01/14,No Show
6,Fun Property,03/02/14,2014,Feb,Peak Season,SI,20,15,106.9,1603.52,Corporate,Group,Sunset Ltd,Company C,93,31/01/14,Canceled
5,Loop Property,03/02/14,2014,Feb,Peak Season,BG,17,12,108.87,1306.42,Corporate,Group,Oceanic Travels,Company B,140,20/01/14,Canceled
4,Michamvi Property,03/02/14,2014,Feb,Peak Season,IE,18,14,105.6,1478.43,Business,Corporate,Sunset Ltd,Company C,39,24/01/14,No Show
7,Mwezi Property,03/02/14,2014,Feb,Peak Season,IN,22,17,108.79,1849.39,Business,Group,TO Africa,Company C,12,05/01/14,Canceled
3,Nur Property,03/02/14,2014,Feb,Peak Season,SI,17,13,112.23,1459.05,Leisure,Group,ZanziTours,Company A,177,22/01/14,Canceled
1,Kasha Property,04/02/14,2014,Feb,Peak Season,LU,6,4,324.19,1296.74,Group,Group,Oceanic Travels,Company A,173,22/01/14,Confirmed
2,Casa Property,04/02/14,2014,Feb,Peak Season,BE,14,11,108.54,1193.96,Business,Group,TO Africa,,169,10/01/14,No Show
6,Fun Property,04/02/14,2014,Feb,Peak Season,DE,20,15,108.39,1625.83,Leisure,Group,TO Africa,Company C,180,06/01/14,No Show
5,Loop Property,04/02/14,2014,Feb,Peak Season,ZA,17,12,105.55,1266.55,Group,Direct,Sunset Ltd,Company A,58,27/01/14,No Show
4,Michamvi Property,04/02/14,2014,Feb,Peak Season,BE,18,14,114.27,1599.77,Corporate,Direct,TO Africa,Company C,64,02/02/14,Confirmed
7,Mwezi Property,04/02/14,2014,Feb,Peak Season,SK,22,17,115.32,1960.49,Business,TA/TO,Sunset Ltd,Company A,169,13/01/14,Canceled
3,Nur Property,04/02/14,2014,Feb,Peak Season,BE,17,13,105.14,1366.85,Business,Group,ZanziTours,,99,03/02/14,Confirmed
1,Kasha Property,05/02/14,2014,Feb,Peak Season,UK,6,4,325.1,1300.38,Business,Website,Oceanic Travels,Company B,87,04/02/14,No Show
2,Casa Property,05/02/14,2014,Feb,Peak Season,CH,14,11,110.64,1217.06,Business,Website,Oceanic Travels,Company A,16,09/01/14,No Show
6,Fun Property,05/02/14,2014,Feb,Peak Season,SG,20,15,109.7,1645.57,Corporate,TA/TO,ZanziTours,Company C,68,23/01/14,Canceled
5,Loop Property,05/02/14,2014,Feb,Peak Season,DK,17,12,119.23,1430.82,Group,Corporate,Sunset Ltd,Company C,34,17/01/14,Confirmed
4,Michamvi Property,05/02/14,2014,Feb,Peak Season,NL,18,12,119.44,1433.31,Leisure,OTA,Oceanic Travels,Company A,157,03/02/14,Confirmed
7,Mwezi Property,05/02/14,2014,Feb,Peak Season,AU,22,17,118.15,2008.6,Group,TA/TO,Oceanic Travels,,118,14/01/14,No Show
3,Nur Property,05/02/14,2014,Feb,Peak Season,IN,17,13,110.44,1435.78,Leisure,TA/TO,Oceanic Travels,Company A,144,10/01/14,No Show
1,Kasha Property,06/02/14,2014,Feb,Peak Season,FR,6,4,323.13,1292.53,Group,OTA,ZanziTours,Company C,114,07/01/14,No Show
2,Casa Property,06/02/14,2014,Feb,Peak Season,EE,14,10,111.29,1112.86,Leisure,Group,Sunset Ltd,Company C,115,23/01/14,No Show
6,Fun Property,06/02/14,2014,Feb,Peak Season,US,20,14,110.53,1547.38,Leisure,TA/TO,Sunset Ltd,,103,16/01/14,No Show
5,Loop Property,06/02/14,2014,Feb,Peak Season,JP,17,13,117.53,1527.93,Business,TA/TO,Sunset Ltd,Company C,120,24/01/14,Confirmed
4,Michamvi Property,06/02/14,2014,Feb,Peak Season,CZ,18,14,117.65,1647.17,Leisure,OTA,Oceanic Travels,Company B,14,07/01/14,No Show
7,Mwezi Property,06/02/14,2014,Feb,Peak Season,LT,22,17,119.53,2031.97,Corporate,Website,ZanziTours,Company B,146,25/01/14,Confirmed
3,Nur Property,06/02/14,2014,Feb,Peak Season,CH,17,12,105.03,1260.38,Leisure,OTA,Sunset Ltd,,2,22/01/14,Canceled
1,Kasha Property,07/02/14,2014,Feb,Peak Season,LV,6,4,334.63,1338.51,Corporate,TA/TO,Oceanic Travels,Company A,84,24/01/14,Confirmed
2,Casa Property,07/02/14,2014,Feb,Peak Season,UK,14,10,110.06,1100.61,Business,OTA,TO Africa,Company A,78,11/01/14,Canceled
6,Fun Property,07/02/14,2014,Feb,Peak Season,BE,20,15,111.09,1666.42,Business,Group,Sunset Ltd,Company C,22,12/01/14,No Show
5,Loop Property,07/02/14,2014,Feb,Peak Season,PL,17,12,117.1,1405.19,Corporate,Group,ZanziTours,Company C,167,20/01/14,No Show
4,Michamvi Property,07/02/14,2014,Feb,Peak Season,NL,18,12,107.86,1294.36,Corporate,Website,TO Africa,Company C,6,18/01/14,Canceled
7,Mwezi Property,07/02/14,2014,Feb,Peak Season,LT,22,15,106.18,1592.72,Corporate,TA/TO,Oceanic Travels,Company A,161,15/01/14,Canceled
3,Nur Property,07/02/14,2014,Feb,Peak Season,IE,17,12,113.25,1358.94,Leisure,TA/TO,ZanziTours,,132,17/01/14,Confirmed
1,Kasha Property,08/02/14,2014,Feb,Peak Season,IE,6,4,311.7,1246.78,Leisure,Website,Oceanic Travels,Company C,2,03/02/14,No Show
2,Casa Property,08/02/14,2014,Feb,Peak Season,CN,14,10,119.53,1195.28,Group,Group,TO Africa,Company C,169,30/01/14,Confirmed
6,Fun Property,08/02/14,2014,Feb,Peak Season,CA,20,15,114.79,1721.84,Corporate,TA/TO,ZanziTours,Company B,44,23/01/14,No Show
5,Loop Property,08/02/14,2014,Feb,Peak Season,IE,17,12,119.44,1433.24,Leisure,Website,Oceanic Travels,Company C,35,30/01/14,Confirmed
4,Michamvi Property,08/02/14,2014,Feb,Peak Season,FR,18,13,111.99,1455.83,Corporate,Website,TO Africa,Company C,99,13/01/14,Canceled
7,Mwezi Property,08/02/14,2014,Feb,Peak Season,NL,22,15,117.34,1760.16,Business,OTA,TO Africa,Company B,88,01/02/14,Confirmed
3,Nur Property,08/02/14,2014,Feb,Peak Season,NL,17,13,114.24,1485.11,Leisure,Website,ZanziTours,,26,25/01/14,Confirmed
1,Kasha Property,09/02/14,2014,Feb,Peak Season,IE,6,4,333.46,1333.85,Business,Group,Oceanic Travels,Company A,40,18/01/14,Canceled
2,Casa Property,09/02/14,2014,Feb,Peak Season,DE,14,10,116.89,1168.92,Corporate,TA/TO,ZanziTours,,94,10/01/14,No Show
6,Fun Property,09/02/14,2014,Feb,Peak Season,EE,20,14,113.72,1592.02,Corporate,TA/TO,Sunset Ltd,,27,22/01/14,No Show
5,Loop Property,09/02/14,2014,Feb,Peak Season,BE,17,12,118.15,1417.86,Leisure,Group,TO Africa,Company B,114,06/02/14,No Show
4,Michamvi Property,09/02/14,2014,Feb,Peak Season,SI,18,12,115.4,1384.77,Leisure,TA/TO,ZanziTours,Company B,151,01/02/14,Confirmed
7,Mwezi Property,09/02/14,2014,Feb,Peak Season,SK,22,16,119.87,1917.86,Business,Direct,Oceanic Travels,Company B,26,31/01/14,Confirmed
3,Nur Property,09/02/14,2014,Feb,Peak Season,AU,17,12,107.77,1293.2,Group,TA/TO,ZanziTours,Company B,75,15/01/14,No Show
1,Kasha Property,10/02/14,2014,Feb,Peak Season,EE,6,4,339.6,1358.4,Group,Website,ZanziTours,Company A,14,06/02/14,No Show
2,Casa Property,10/02/14,2014,Feb,Peak Season,LT,14,10,108.95,1089.46,Leisure,Group,Sunset Ltd,Company B,101,16/01/14,No Show
6,Fun Property,10/02/14,2014,Feb,Peak Season,ZA,20,14,117.5,1645,Leisure,TA/TO,Sunset Ltd,,170,22/01/14,Canceled
5,Loop Property,10/02/14,2014,Feb,Peak Season,DE,17,12,118.73,1424.82,Leisure,TA/TO,Sunset Ltd,Company C,151,13/01/14,No Show
4,Michamvi Property,10/02/14,2014,Feb,Peak Season,LT,18,14,110.09,1541.23,Business,Group,Oceanic Travels,,95,26/01/14,Canceled
7,Mwezi Property,10/02/14,2014,Feb,Peak Season,LU,22,15,110,1650.01,Group,OTA,Oceanic Travels,,120,24/01/14,Canceled
3,Nur Property,10/02/14,2014,Feb,Peak Season,FR,17,12,108.5,1302.04,Corporate,TA/TO,ZanziTours,Company B,73,30/01/14,No Show
1,Kasha Property,11/02/14,2014,Feb,Peak Season,UK,6,4,336.31,1345.25,Corporate,TA/TO,TO Africa,,54,29/01/14,No Show
2,Casa Property,11/02/14,2014,Feb,Peak Season,IN,14,11,111.24,1223.61,Corporate,Website,TO Africa,Company A,75,08/02/14,Confirmed
6,Fun Property,11/02/14,2014,Feb,Peak Season,CZ,20,15,109.95,1649.2,Business,TA/TO,Oceanic Travels,Company A,71,12/01/14,No Show
5,Loop Property,11/02/14,2014,Feb,Peak Season,SK,17,12,109.73,1316.76,Corporate,TA/TO,Oceanic Travels,Company C,127,10/02/14,Canceled
4,Michamvi Property,11/02/14,2014,Feb,Peak Season,CZ,18,14,111.61,1562.51,Leisure,OTA,TO Africa,Company B,20,31/01/14,Confirmed
7,Mwezi Property,11/02/14,2014,Feb,Peak Season,RO,22,16,105.48,1687.64,Corporate,OTA,Sunset Ltd,Company A,166,19/01/14,Confirmed
3,Nur Property,11/02/14,2014,Feb,Peak Season,LU,17,13,114.55,1489.18,Group,Direct,Oceanic Travels,Company C,153,21/01/14,No Show
1,Kasha Property,12/02/14,2014,Feb,Peak Season,FR,6,4,311.56,1246.22,Leisure,OTA,ZanziTours,,84,09/02/14,Confirmed
2,Casa Property,12/02/14,2014,Feb,Peak Season,HU,14,10,116.67,1166.7,Leisure,Group,TO Africa,Company A,103,16/01/14,Canceled
6,Fun Property,12/02/14,2014,Feb,Peak Season,CZ,20,14,108.13,1513.85,Leisure,TA/TO,Oceanic Travels,Company B,133,07/02/14,No Show
5,Loop Property,12/02/14,2014,Feb,Peak Season,HU,17,12,108.79,1305.51,Leisure,Website,Oceanic Travels,,96,17/01/14,Confirmed
4,Michamvi Property,12/02/14,2014,Feb,Peak Season,LU,18,13,105.09,1366.11,Leisure,OTA,TO Africa,Company B,141,21/01/14,No Show
7,Mwezi Property,12/02/14,2014,Feb,Peak Season,AU,22,16,107.81,1724.98,Leisure,Group,Sunset Ltd,Company C,84,16/01/14,Canceled
3,Nur Property,12/02/14,2014,Feb,Peak Season,BG,17,13,111.53,1449.95,Group,TA/TO,TO Africa,Company A,4,06/02/14,Canceled
1,Kasha Property,13/02/14,2014,Feb,Peak Season,US,6,4,325.83,1303.31,Business,Group,ZanziTours,Company B,61,08/02/14,Confirmed
2,Casa Property,13/02/14,2014,Feb,Peak Season,NL,14,10,112.11,1121.12,Leisure,TA/TO,Oceanic Travels,,173,16/01/14,Confirmed
6,Fun Property,13/02/14,2014,Feb,Peak Season,LU,20,14,106.84,1495.77,Business,Group,ZanziTours,,40,17/01/14,Canceled
5,Loop Property,13/02/14,2014,Feb,Peak Season,DK,17,13,106.92,1389.97,Leisure,Corporate,Sunset Ltd,Company C,98,29/01/14,No Show
4,Michamvi Property,13/02/14,2014,Feb,Peak Season,PL,18,13,118.65,1542.45,Business,Direct,TO Africa,Company C,106,23/01/14,No Show
7,Mwezi Property,13/02/14,2014,Feb,Peak Season,PL,22,17,118.09,2007.47,Corporate,TA/TO,ZanziTours,Company C,54,17/01/14,Canceled
3,Nur Property,13/02/14,2014,Feb,Peak Season,CH,17,12,114.27,1371.24,Corporate,Direct,Sunset Ltd,Company B,138,26/01/14,Canceled
1,Kasha Property,14/02/14,2014,Feb,Peak Season,BE,6,4,327.89,1311.57,Business,OTA,Oceanic Travels,Company B,112,18/01/14,Confirmed
2,Casa Property,14/02/14,2014,Feb,Peak Season,CZ,14,10,110.68,1106.83,Leisure,OTA,Sunset Ltd,Company A,93,07/02/14,Confirmed
6,Fun Property,14/02/14,2014,Feb,Peak Season,BE,20,14,117.09,1639.22,Business,OTA,TO Africa,Company C,121,21/01/14,Canceled
5,Loop Property,14/02/14,2014,Feb,Peak Season,BE,17,13,105.52,1371.71,Leisure,TA/TO,ZanziTours,Company C,134,09/02/14,Canceled
4,Michamvi Property,14/02/14,2014,Feb,Peak Season,ZA,18,12,109.04,1308.46,Business,Direct,Sunset Ltd,Company A,6,10/02/14,No Show
7,Mwezi Property,14/02/14,2014,Feb,Peak Season,AU,22,17,112.6,1914.18,Business,TA/TO,TO Africa,Company A,105,29/01/14,Canceled
3,Nur Property,14/02/14,2014,Feb,Peak Season,US,17,12,118.33,1420,Leisure,OTA,TO Africa,Company A,22,10/02/14,No Show
1,Kasha Property,15/02/14,2014,Feb,Peak Season,LU,6,4,316.02,1264.07,Leisure,OTA,TO Africa,Company C,4,17/01/14,Canceled
2,Casa Property,15/02/14,2014,Feb,Peak Season,HU,14,9,107.45,967.05,Business,TA/TO,Sunset Ltd,Company C,29,06/02/14,Canceled
6,Fun Property,15/02/14,2014,Feb,Peak Season,BE,20,15,110.76,1661.47,Group,Direct,Sunset Ltd,Company B,53,23/01/14,Canceled
5,Loop Property,15/02/14,2014,Feb,Peak Season,BE,17,12,111.06,1332.7,Corporate,Direct,Oceanic Travels,Company B,109,24/01/14,No Show
4,Michamvi Property,15/02/14,2014,Feb,Peak Season,LV,18,12,116.72,1400.69,Group,TA/TO,Oceanic Travels,Company B,156,05/02/14,Canceled
7,Mwezi Property,15/02/14,2014,Feb,Peak Season,DK,22,17,115.94,1970.96,Leisure,OTA,Sunset Ltd,Company A,167,06/02/14,Canceled
3,Nur Property,15/02/14,2014,Feb,Peak Season,AT,17,12,110.16,1321.97,Group,TA/TO,TO Africa,Company C,101,09/02/14,Confirmed
1,Kasha Property,16/02/14,2014,Feb,Peak Season,DK,6,4,328.78,1315.1,Group,Group,TO Africa,Company C,126,04/02/14,Canceled
2,Casa Property,16/02/14,2014,Feb,Peak Season,CZ,14,10,108.7,1087.01,Business,Group,ZanziTours,Company B,172,06/02/14,Confirmed
6,Fun Property,16/02/14,2014,Feb,Peak Season,LU,20,15,117.19,1757.79,Leisure,TA/TO,ZanziTours,,156,30/01/14,Confirmed
5,Loop Property,16/02/14,2014,Feb,Peak Season,BE,17,13,119.64,1555.28,Business,Website,Sunset Ltd,,70,20/01/14,No Show
4,Michamvi Property,16/02/14,2014,Feb,Peak Season,NL,18,12,106.96,1283.52,Leisure,TA/TO,Sunset Ltd,Company C,144,19/01/14,Confirmed
7,Mwezi Property,16/02/14,2014,Feb,Peak Season,SI,22,16,107.77,1724.34,Group,TA/TO,Oceanic Travels,Company B,94,27/01/14,Canceled
3,Nur Property,16/02/14,2014,Feb,Peak Season,CH,17,12,109.14,1309.63,Group,Group,Oceanic Travels,Company C,66,17/01/14,Confirmed
1,Kasha Property,17/02/14,2014,Feb,Peak Season,SI,6,4,321.67,1286.67,Leisure,OTA,TO Africa,,4,28/01/14,Canceled
2,Casa Property,17/02/14,2014,Feb,Peak Season,UK,14,9,117.5,1057.49,Corporate,OTA,Oceanic Travels,,111,10/02/14,No Show
6,Fun Property,17/02/14,2014,Feb,Peak Season,UK,20,15,110.2,1652.94,Leisure,OTA,ZanziTours,Company A,1,19/01/14,Confirmed
5,Loop Property,17/02/14,2014,Feb,Peak Season,AT,17,12,113.31,1359.66,Leisure,TA/TO,Sunset Ltd,Company C,150,04/02/14,Canceled
4,Michamvi Property,17/02/14,2014,Feb,Peak Season,DK,18,13,106.79,1388.28,Business,Website,Oceanic Travels,Company C,131,28/01/14,No Show
7,Mwezi Property,17/02/14,2014,Feb,Peak Season,DE,22,17,117.2,1992.41,Business,Direct,ZanziTours,Company C,47,22/01/14,No Show
3,Nur Property,17/02/14,2014,Feb,Peak Season,CH,17,11,110.98,1220.83,Group,TA/TO,ZanziTours,Company B,45,20/01/14,Confirmed
1,Kasha Property,18/02/14,2014,Feb,Peak Season,SG,6,4,313.01,1252.05,Corporate,Website,Sunset Ltd,Company C,94,21/01/14,Canceled
2,Casa Property,18/02/14,2014,Feb,Peak Season,BR,14,10,118.35,1183.49,Business,Direct,Sunset Ltd,Company B,34,14/02/14,Confirmed
6,Fun Property,18/02/14,2014,Feb,Peak Season,NL,20,15,116.81,1752.18,Group,Direct,Oceanic Travels,Company A,165,02/02/14,Confirmed
5,Loop Property,18/02/14,2014,Feb,Peak Season,CH,17,12,110.44,1325.32,Group,TA/TO,Oceanic Travels,Company C,94,06/02/14,Confirmed
4,Michamvi Property,18/02/14,2014,Feb,Peak Season,SG,18,12,106.76,1281.14,Corporate,OTA,ZanziTours,Company C,147,15/02/14,Canceled
7,Mwezi Property,18/02/14,2014,Feb,Peak Season,PL,22,16,106.68,1706.9,Leisure,OTA,TO Africa,Company B,22,03/02/14,No Show
3,Nur Property,18/02/14,2014,Feb,Peak Season,DE,17,13,119.08,1548.1,Corporate,Group,Sunset Ltd,Company C,149,22/01/14,No Show
1,Kasha Property,19/02/14,2014,Feb,Peak Season,SK,6,4,327.84,1311.35,Corporate,TA/TO,TO Africa,,61,28/01/14,No Show
2,Casa Property,19/02/14,2014,Feb,Peak Season,NL,14,9,105.89,953.04,Corporate,Direct,TO Africa,Company A,116,15/02/14,No Show
6,Fun Property,19/02/14,2014,Feb,Peak Season,DE,20,14,109.68,1535.49,Corporate,TA/TO,Sunset Ltd,Company A,104,11/02/14,No Show
5,Loop Property,19/02/14,2014,Feb,Peak Season,FR,17,12,117.42,1409,Leisure,TA/TO,Oceanic Travels,Company C,153,23/01/14,Confirmed
4,Michamvi Property,19/02/14,2014,Feb,Peak Season,CZ,18,13,116.93,1520.11,Leisure,Group,ZanziTours,Company B,146,18/02/14,Confirmed
7,Mwezi Property,19/02/14,2014,Feb,Peak Season,CH,22,17,107.6,1829.28,Group,OTA,TO Africa,Company A,152,03/02/14,No Show
3,Nur Property,19/02/14,2014,Feb,Peak Season,DK,17,12,116.5,1398.04,Corporate,OTA,Sunset Ltd,,42,08/02/14,No Show
1,Kasha Property,20/02/14,2014,Feb,Peak Season,AT,6,4,325.63,1302.52,Business,OTA,Sunset Ltd,,104,13/02/14,Canceled
2,Casa Property,20/02/14,2014,Feb,Peak Season,BG,14,10,112.9,1129.01,Business,Website,Oceanic Travels,,114,24/01/14,Canceled
